,"MLL,CHUK",RIMS2,"C15orf42,JAK2",MUC16,FLNB,LRP2,"ZNF498,LRRTM4",PPP1R3B,ITGB2,GCK,"KIAA0427,GABRA1",A2M,"CACNA1A,MAP4","NACAD,VIPR2",DBF4B,BAZ1B,"CNOT10,PRKAR1B",THRA,PHF19
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B51,0.7859745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B51,0.7859745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C4,0.0,0.952712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C20,0.0,0.967376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B67,0.8581030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B60,0.767756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11,0.0,0.964348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C54,0.0,0.972846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C78,0.0,0.57571,0.0,0.530494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C78,0.0,0.57571,0.0,0.530494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B60,0.767756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B52,0.80796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C19,0.0,0.94242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C54,0.0,0.972846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C77,0.0,0.0,0.0,0.637556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C77,0.0,0.0,0.0,0.637556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B69,0.44935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B69,0.44935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5,0.9181345000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5,0.9181345000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B61,0.7096410000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B61,0.7096410000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B52,0.80796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C29,0.0,0.987856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C41,0.0,0.976886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C77,0.0,0.0,0.0,0.637556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C77,0.0,0.0,0.0,0.637556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B5,0.9181345000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5,0.9181345000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6,0.9150735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B53,0.819391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B53,0.819391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
B44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C28,0.0,0.5754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C28,0.0,0.5754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C40,0.0,0.992264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C40,0.0,0.992264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C65,0.0,0.989524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C65,0.0,0.989524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C76,0.0,0.795396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C76,0.0,0.795396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B6,0.9150735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C39,0.0,0.93474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C39,0.0,0.93474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C52,0.0,0.977492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C64,0.0,0.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
C75,0.0,0.974474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
B45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interpolated,,,,,,,,,,,,,,,,,,,
Interpolated,,,,,,,,,,,,,,,,,,,
C51,0.0,0.921812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
